LU_ID,Land-Use,Sub Crop,PerAcreORPerYield,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,NPV,EAA,Description
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Input,Variable,Phosphate ,,-2.856,-2.856,-2.856,"$0.39/lb * 68 lbs/acre
//Kentucky comparison budgets show 10.00% reduction in phosphate costs for no-till"
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Input,Variable,Herbicide ,,32.241612,32.241612,32.241612,//Kentucky comparison budgets show 66.67% increase for chemical inputs costs for no-till
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Input,Variable,Insecticide,,10.100505,10.100505,10.100505,Increased usage. //Kentucky comparison budgets show 66.67% increase in chemical input costs for no-till
2,Conservation Corn,Corn after Corn,,,,1,8,Annual,Constant,Labor,Fixed,Labor - Operator,-0.36372,-5.18301,-5.18301,-5.18301,2.8 hrs/acre * $14.25/hr *  12.99% savings   //Kentucky comparison budgets show 12.99% reduction in operator labor for no-till
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Input,Variable,Seed - Rye,,11,11,11,$11/acre
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Equipment,Variable,Seed or Drilling variable costs,,5,5,5,
2,Conservation Corn,Corn after Corn,,,,1,20,Annual,Preharvest,Labor,Variable,Operator labor for seeding or drilling,0.428571429,6.107142857,6.107142857,6.107142857,"6 hours per 14 acres, $14.25/hr"
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Input,Variable,Additional herbicide to kill cereal rye cover crop,,5,5,5,
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Preharvest,Equipment,Variable,Applying herbicide to rye cover crop - VARIABLE COST to operator,,7,7,7,
2,Conservation Corn,Corn after Corn,,,,1,7,Annual,Preharvest,Labor,Variable,Operator labor - applying herbicide,0.142857143,2.035714286,2.035714286,2.035714286,2 hours per 14 acres * $14.25/hr
2,Conservation Corn,Corn after Corn,,,,1,,Annual,Other,Other,Variable,Miscellanous other costs,,5,5,5,$3 miscellaneous costs for cover crops per acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Tandem disk ,,4.6,4.6,4.6,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Tandem disk ,,3.4,3.4,3.4,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Apply nitrogen ,,4.3,4.3,4.3,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Apply nitrogen ,,4.4,4.4,4.4,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Field cultivate ,,2.7,2.7,2.7,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Field cultivate ,,2.7,2.7,2.7,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Plant ,,5.9,5.9,5.9,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Plant ,,4.8,4.8,4.8,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Spray ,,2.2,2.2,2.2,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Spray ,,2,2,2,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Seed ,,95.8,95.8,95.8,"$3.19/1000 kernels * 30,000 kernels/acre"
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Nitrogen,,49.78,49.78,49.78,$0.38/lb * 131 lbs/acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Phosphate ,,31.08,31.08,31.08,$0.42/lb * 74 lbs/acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Potash ,,18.29,18.29,18.29,$0.31/lb * 59 lbs/acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Lime,,5.71,5.71,5.71,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Herbicide ,,48.36,48.36,48.36,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Constant,Other,Variable,Crop Insurance,,9.5,9.5,9.5,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Constant,Other,Variable,Miscellaneous,,10,10,10,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Harvest,Equipment,Fixed,Combine ,,13.1,13.1,13.1,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Harvest,Equipment,Variable,Combine ,,6.7,6.7,6.7,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Harvest,Equipment,Fixed,Grain Cart ,,6.3,6.3,6.3,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Harvest,Equipment,Variable,Grain Cart ,,3,3,3,
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Haul,,0.043648,0.043648,0.043648,$0.04/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Variable,Haul ,,0.03774,0.03774,0.03774,$0.04/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Drying ,,0.05,0.05,0.05,$0.05/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Variable,Drying ,,0.1656,0.1656,0.1656,$0.17/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Handling ,,0.017628,0.017628,0.017628,$0.02/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,per yield,,,1,,Annual,Harvest,Equipment,Variable,Handling ,,0.019323,0.019323,0.019323,$0.02/bushel * 182 bushels/acre
2,Conservation Corn,Corn after Soybean,,,,1,1,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,2,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,3,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,4,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,5,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,6,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,7,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,8,Annual,Preharvest,Labor,Variable,Labor - Operator - Planting,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,9,Annual,Preharvest,Labor,Variable,Labor - Operator - Application,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,10,Annual,Preharvest,Labor,Variable,Labor - Operator - Application,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,11,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,12,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,13,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,14,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,15,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,16,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,17,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,18,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,19,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,20,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,21,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,22,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.201315789,2.86875,2.86875,2.86875,2.55 hrs/acre * $14.25/hr * .078947368
2,Conservation Corn,Corn after Soybean,,,,1,23,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,24,Annual,Constant,Labor,Variable,Labor - Operator,0.067105263,0.95625,0.95625,0.95625,2.55 hrs/acre * $14.25/hr * .026315789
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Seed - Rye,,11,11,11,$11/acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Seed or Drilling variable costs,,5,5,5,
2,Conservation Corn,Corn after Soybean,,,,1,20,Annual,Preharvest,Labor,Variable,Operator labor for seeding or drilling,0.428571429,6.107142857,6.107142857,6.107142857,"6 hours per 14 acres, $14.25/hr"
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Additional herbicide to kill cereal rye cover crop,,5,5,5,
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Applying herbicide to rye cover crop - VARIABLE COST to operator,,7,7,7,
2,Conservation Corn,Corn after Soybean,,,,1,7,Annual,Preharvest,Labor,Variable,Operator labor - applying herbicide,0.142857143,2.035714286,2.035714286,2.035714286,2 hours per 14 acres * $14.25/hr
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Other,Other,Variable,Miscellanous other costs,,5,5,5,$3 miscellaneous costs for cover crops per acre
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Tandem disk ,,-4.6,-4.6,-4.6,None when no-till active.
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Tandem disk ,,-3.4,-3.4,-3.4,None when no-till active.
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Apply nitrogen ,,1.23797,1.23797,1.23797,//Kentucky comparison budgets show 28.79% increase in nitrogen costs for no-till
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Apply nitrogen ,,1.26676,1.26676,1.26676,//Kentucky comparison budgets show 28.79% increase in nitrogen costs for no-till
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Fixed,Spray ,,1.46674,1.46674,1.46674,//Kentucky comparison budgets show 66.67% increase for chemical inputs costs for no-till
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Equipment,Variable,Spray ,,1.3334,1.3334,1.3334,//Kentucky comparison budgets show 66.67% increase for chemical inputs costs for no-till
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Nitrogen ,,14.331662,14.331662,14.331662,"$0.30/lb * 131 lbs/acre
//Kentucky comparison budgets show 28.79% increase in nitrogen costs for no-till"
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Phosphate ,,-3.108,-3.108,-3.108,"$0.39/lb * 68 lbs/acre
//Kentucky comparison budgets show 10.00% reduction in phosphate costs for no-till"
2,Conservation Corn,Corn after Soybean,,,,1,,Annual,Preharvest,Input,Variable,Herbicide ,,32.241612,32.241612,32.241612,//Kentucky comparison budgets show 66.67% increase for chemical inputs costs for no-till
2,Conservation Corn,Corn after Soybean,,,,1,8,Annual,Constant,Labor,Fixed,Labor - Operator,-0.331245,-4.72024125,-4.72024125,-4.72024125,2.55 hrs/acre * $14.25/hr *  12.99% savings   //Kentucky comparison budgets show 12.99% reduction in operator labor for no-till
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Chisel plow ,,3.6,3.6,3.6,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Chisel plow ,,3.9,3.9,3.9,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Tandem disk ,,4.6,4.6,4.6,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Tandem disk ,,3.4,3.4,3.4,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Field cultivate ,,2.7,2.7,2.7,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Field cultivate ,,2.7,2.7,2.7,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Plant ,,5.9,5.9,5.9,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Plant ,,4.8,4.8,4.8,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Spray 1-2 ,,4.4,4.4,4.4,$2.20/spray
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Spray 1-2 ,,4,4,4,$2.00/spray
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Seed ,,50.8,50.8,50.8,$50.80/unit * 1 unit/acre
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Phosphate ,,18.9,18.9,18.9,$0.42/lb * 45 lbs/acre
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Potash ,,26.04,26.04,26.04,$0.31/lb * 84 lbs/acre
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Lime,,5.71,5.71,5.71,
3,Conventional Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Herbicide,,55.57,55.57,55.57,
3,Conventional Soybean,,,,,1,,Annual,Constant,Other,Variable,Crop Insurance,,8.8,8.8,8.8,
3,Conventional Soybean,,,,,1,,Annual,Constant,Other,Variable,Miscellaneous,,10,10,10,
3,Conventional Soybean,,,,,1,,Annual,Harvest,Equipment,Fixed,Combine ,,8.4,8.4,8.4,
3,Conventional Soybean,,,,,1,,Annual,Harvest,Equipment,Variable,Combine,,4.1,4.1,4.1,
3,Conventional Soybean,,,,,1,,Annual,Harvest,Equipment,Fixed,Grain Cart ,,6.3,6.3,6.3,
3,Conventional Soybean,,,,,1,,Annual,Harvest,Equipment,Variable,Grain Cart ,,3,3,3,
3,Conventional Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Haul,,0.043648278,0.043648278,0.043648278,$0.0436482781510935/bushel
3,Conventional Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Variable,Haul ,,0.037739879,0.037739879,0.037739879,$0.0377398792438272/bushel
3,Conventional Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Handling ,,0.017627851,0.017627851,0.017627851,$0.0176278512487621/bushel
3,Conventional Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Variable,Handling ,,0.0193229,0.0193229,0.0193229,$0.0193228999583855/bushel
3,Conventional Soybean,,,,,1,1,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,2,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,3,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,4,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,5,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,6,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,7,Annual,Preharvest,Labor,Variable,Labor - Operator - Application,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,8,Annual,Constant,Labor,Variable,Labor - Operator - Planting,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,9,Annual,Constant,Labor,Variable,Labor - Operator - Planting,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,9,Annual,Constant,Labor,Variable,Labor - Operator - Application,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,10,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,11,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,12,Annual,Constant,Labor,Variable,Labor - Operator - Application,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,13,Annual,Constant,Labor,Variable,Labor - Operator - Application,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,14,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,15,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,16,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,17,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,18,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,19,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,20,Annual,Harvest,Labor,Variable,Labor - Operator - Harvest,0.153488372,2.187209302,2.187209302,2.187209302,$14.25/hr * 2.2 hrs/acre * .069767442
3,Conventional Soybean,,,,,1,21,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,22,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,23,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
3,Conventional Soybean,,,,,1,24,Annual,Constant,Labor,Variable,Labor - Operator,0.051162791,0.729069767,0.729069767,0.729069767,$14.25/hr * 2.2 hrs/acre * .023255814
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Chisel plow ,,3.6,3.6,3.6,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Chisel plow ,,3.9,3.9,3.9,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Tandem disk ,,4.6,4.6,4.6,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Tandem disk ,,3.4,3.4,3.4,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Field cultivate ,,2.7,2.7,2.7,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Field cultivate ,,2.7,2.7,2.7,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Plant ,,5.9,5.9,5.9,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Plant ,,4.8,4.8,4.8,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Fixed,Spray 1-2 ,,2.2,2.2,2.2,$2.20/spray
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Equipment,Variable,Spray 1-2 ,,2,2,2,$2.00/spray
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Seed - Inputs,,50.8,50.8,50.8,$50.80/unit * 1 unit/acre
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Phosphate,,18.9,18.9,18.9,$0.42/lb * 45 lbs/acre
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Potash,,26.04,26.04,26.04,$0.31/lb * 84 lbs/acre
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Lime,,5.71,5.71,5.71,
4,Conservation Soybean,,,,,1,,Annual,Preharvest,Input,Variable,Herbicide,,55.57,55.57,55.57,
4,Conservation Soybean,,,,,1,,Annual,Constant,Other,Variable,Crop Insurance,,8.8,8.8,8.8,
4,Conservation Soybean,,,,,1,,Annual,Constant,Other,Variable,Miscellaneous,,10,10,10,
4,Conservation Soybean,,,,,1,,Annual,Harvest,Equipment,Fixed,Combine ,,8.4,8.4,8.4,
4,Conservation Soybean,,,,,1,,Annual,Harvest,Equipment,Variable,Combine ,,4.1,4.1,4.1,
4,Conservation Soybean,,,,,1,,Annual,Harvest,Equipment,Fixed,Grain Cart ,,6.3,6.3,6.3,
4,Conservation Soybean,,,,,1,,Annual,Harvest,Equipment,Variable,Grain Cart,,3,3,3,
4,Conservation Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Haul ,,0.043648278,0.043648278,0.043648278,$0.0436482781510935/bushel
4,Conservation Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Variable,Haul ,,0.037739879,0.037739879,0.037739879,$0.0377398792438272/bushel
4,Conservation Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Fixed,Handling ,,0.017627851,0.017627851,0.017627851,$0.0176278512487621/bushel
4,Conservation Soybean,,per yield,,,1,,Annual,Harvest,Equipment,Variable,Handling ,,0.0193229,0.0193229,0.0193229,$0.0193228999583855/bushel
