ID,Row,Column,Area,BaseLandUseType,CarbonMax,CarbonMin,Cattle,CornYield,DrainageClass,Erosion,FloodFrequency,Group,NitratesPPM,Pindex,Sediment,SoilType,SoybeanYield,StreamNetwork,Subwatershed,Timber,Topography,WatershedNitrogenContribution,Wetland,CurrentLandUse,CurrentLandUse,CurrentLandUse,PrecipYear0,PrecipYear1,PrecipYear2,PrecipYear3,riverStreams
613,27,15,10,1,18980,486,17.5,2140,60,0.8,0, ,14,10,0.595238095,C,62.06,0,14,850,1,0.00285423,0,12,12,12,24.58,30.39,34.34,28.18,0
614,27,16,8.5,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,14,1250,0,0,0,8,8,8,24.58,30.39,34.34,28.18,0
615,27,17,10,1,18980,486,17.5,2060,30,3.9,0, ,15,50,2.901785714,D,59.74,0,15,2750,4,0.003058104,0,4,4,4,24.58,30.39,34.34,28.18,0
616,27,18,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,12,12,12,24.58,30.39,34.34,28.18,0
617,27,19,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,15,15,15,24.58,30.39,34.34,28.18,0
618,27,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,9,9,9,24.58,30.39,34.34,28.18,0
619,27,21,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,13,13,13,24.58,30.39,34.34,28.18,0
620,27,22,10,1,18980,486,17.5,2000,60,1.5,0, ,16,50,1.116071429,K,58,0,16,1300,2,0.003261978,0,4,4,4,24.58,30.39,34.34,28.18,0
621,27,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
622,28,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
623,28,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
624,28,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
625,28,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
626,28,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
627,28,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
628,28,7,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
629,28,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
630,28,9,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,14,14,14,24.58,30.39,34.34,28.18,0
631,28,10,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,8,8,8,24.58,30.39,34.34,28.18,0
632,28,11,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,9,9,9,24.58,30.39,34.34,28.18,0
633,28,12,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
634,28,13,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,3,3,3,24.58,30.39,34.34,28.18,0
635,28,14,10,1,18980,486,17.5,2280,50,1.5,0, ,14,10,1.116071429,N,66.12,0,14,1750,2,0.00285423,0,2,2,2,24.58,30.39,34.34,28.18,0
636,28,15,10,1,18980,486,17.5,2140,60,0.8,0, ,14,10,0.595238095,C,62.06,0,14,850,1,0.00285423,0,12,12,12,24.58,30.39,34.34,28.18,0
637,28,16,9.25,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,15,1250,0,0,0,4,4,4,24.58,30.39,34.34,28.18,1*2*3*4*5
638,28,17,9.25,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,15,1250,0,0,0,8,8,8,24.58,30.39,34.34,28.18,0
639,28,18,10,1,18980,486,17.5,2060,30,3.9,0, ,16,50,2.901785714,D,59.74,0,16,2750,4,0.003261978,0,3,3,3,24.58,30.39,34.34,28.18,0
640,28,19,10,1,18980,486,17.5,2350,30,0.8,0, ,16,50,0.595238095,Q,68.15,0,16,2750,1,0.003261978,0,12,12,12,24.58,30.39,34.34,28.18,0
641,28,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,2,2,2,24.58,30.39,34.34,28.18,0
642,28,21,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,10,10,10,24.58,30.39,34.34,28.18,0
643,28,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
644,28,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
645,29,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
646,29,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
647,29,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
648,29,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
649,29,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
650,29,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
651,29,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
652,29,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,1,1,1,24.58,30.39,34.34,28.18,0
653,29,9,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,5,5,5,24.58,30.39,34.34,28.18,0
654,29,10,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,3,3,3,24.58,30.39,34.34,28.18,0
655,29,11,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,2,2,2,24.58,30.39,34.34,28.18,0
656,29,12,10,1,18980,486,17.5,1790,70,0.1,50, ,17,10,0.074404762,O,51.91,0,17,850,0,0.003465851,1,7,7,7,24.58,30.39,34.34,28.18,0
657,29,13,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,9,9,9,24.58,30.39,34.34,28.18,0
658,29,14,10,1,18980,486,17.5,2280,50,1.5,0, ,18,10,1.116071429,N,66.12,0,18,1750,2,0.003669725,0,8,8,8,24.58,30.39,34.34,28.18,0
659,29,15,10,1,18980,486,17.5,2140,60,0.8,0, ,14,10,0.595238095,C,62.06,0,14,850,1,0.00285423,0,14,14,14,24.58,30.39,34.34,28.18,0
660,29,16,10,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,0,18,850,0,0,0,10,10,10,24.58,30.39,34.34,28.18,0
661,29,17,8.25,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,18,2750,0,0,0,7,7,7,24.58,30.39,34.34,28.18,0
662,29,18,10,1,18980,486,17.5,2400,50,0.8,0, ,16,50,0.595238095,T,69.6,0,16,1750,1,0.003261978,0,6,6,6,24.58,30.39,34.34,28.18,0
663,29,19,10,1,18980,486,17.5,2400,50,0.8,0, ,16,50,0.595238095,T,69.6,0,16,1750,1,0.003261978,0,12,12,12,24.58,30.39,34.34,28.18,0
664,29,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,13,13,13,24.58,30.39,34.34,28.18,0
665,29,21,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,8,8,8,24.58,30.39,34.34,28.18,0
666,29,22,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,7,7,7,24.58,30.39,34.34,28.18,0
667,29,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
668,30,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
669,30,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
670,30,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
671,30,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
672,30,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
673,30,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
674,30,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
675,30,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,2,2,2,24.58,30.39,34.34,28.18,0
676,30,9,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,10,10,10,24.58,30.39,34.34,28.18,0
677,30,10,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,15,15,15,24.58,30.39,34.34,28.18,0
678,30,11,10,1,18980,486,17.5,1790,70,0.1,50, ,17,10,0.074404762,O,51.91,0,17,850,0,0.003465851,1,6,6,6,24.58,30.39,34.34,28.18,0
679,30,12,10,1,18980,486,17.5,1790,70,0.1,50, ,17,10,0.074404762,O,51.91,0,17,850,0,0.003465851,1,8,8,8,24.58,30.39,34.34,28.18,0
680,30,13,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,10,10,10,24.58,30.39,34.34,28.18,0
681,30,14,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,12,12,12,24.58,30.39,34.34,28.18,0
682,30,15,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,2,2,2,24.58,30.39,34.34,28.18,0
683,30,16,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,8,8,8,24.58,30.39,34.34,28.18,0
684,30,17,8.25,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,18,850,0,0,0,11,11,11,24.58,30.39,34.34,28.18,0
685,30,18,10,1,18980,486,17.5,2090,40,0.8,20, ,16,50,0.595238095,Y,60.61,0,16,2750,1,0.003261978,1,4,4,4,24.58,30.39,34.34,28.18,0
686,30,19,10,1,18980,486,17.5,2400,50,0.8,0, ,16,50,0.595238095,T,69.6,0,16,1750,1,0.003261978,0,11,11,11,24.58,30.39,34.34,28.18,0
687,30,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,5,5,5,24.58,30.39,34.34,28.18,0
688,30,21,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,2,2,2,24.58,30.39,34.34,28.18,0
689,30,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
690,30,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
691,31,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
692,31,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
693,31,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
694,31,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
695,31,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
696,31,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
697,31,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
698,31,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,2,2,2,24.58,30.39,34.34,28.18,0
699,31,9,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,10,10,10,24.58,30.39,34.34,28.18,0
700,31,10,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,4,4,4,24.58,30.39,34.34,28.18,0
701,31,11,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,14,14,14,24.58,30.39,34.34,28.18,0
702,31,12,10,1,18980,486,17.5,1790,70,0.1,50, ,17,10,0.074404762,O,51.91,0,17,850,0,0.003465851,1,3,3,3,24.58,30.39,34.34,28.18,0
703,31,13,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,7,7,7,24.58,30.39,34.34,28.18,0
704,31,14,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,4,4,4,24.58,30.39,34.34,28.18,0
705,31,15,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,8,8,8,24.58,30.39,34.34,28.18,0
706,31,16,10,1,18980,486,17.5,2140,60,0.1,0, ,18,10,0.074404762,C,62.06,0,18,850,0,0.003669725,1,5,5,5,24.58,30.39,34.34,28.18,0
707,31,17,9,1,18980,486,17.5,2100,60,0.1,20, ,0,10,0.074404762,L,60.9,1,18,850,0,0,0,5,5,5,24.58,30.39,34.34,28.18,1*2*3*4*5
708,31,18,9,1,18980,486,17.5,2090,40,0.1,20, ,0,10,0.074404762,Y,60.61,1,16,2750,0,0,0,12,12,12,24.58,30.39,34.34,28.18,0
709,31,19,10,1,18980,486,17.5,2400,50,0.8,0, ,16,50,0.595238095,T,69.6,0,16,1750,1,0.003261978,0,4,4,4,24.58,30.39,34.34,28.18,0
710,31,20,10,1,18980,486,17.5,2350,30,1.5,0, ,16,50,1.116071429,Q,68.15,0,16,2750,2,0.003261978,0,6,6,6,24.58,30.39,34.34,28.18,0
711,31,21,10,1,18980,486,17.5,2210,30,2.2,0, ,16,50,1.636904762,M,64.09,0,16,2750,3,0.003261978,0,1,1,1,24.58,30.39,34.34,28.18,0
712,31,22,10,1,18980,486,17.5,2000,60,1.5,0, ,16,50,1.116071429,K,58,0,16,1300,2,0.003261978,0,8,8,8,24.58,30.39,34.34,28.18,0
713,31,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
714,32,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
715,32,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
716,32,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
717,32,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
718,32,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
719,32,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
720,32,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
721,32,8,10,1,18980,486,17.5,2140,60,0.8,0, ,12,10,0.595238095,C,62.06,0,12,850,1,0.002446483,0,3,3,3,24.58,30.39,34.34,28.18,0
722,32,9,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,3,3,3,24.58,30.39,34.34,28.18,0
723,32,10,10,1,18980,486,17.5,2140,60,0.8,0, ,17,10,0.595238095,C,62.06,0,17,850,1,0.003465851,0,10,10,10,24.58,30.39,34.34,28.18,0
724,32,11,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,7,7,7,24.58,30.39,34.34,28.18,0
725,32,12,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,13,13,13,24.58,30.39,34.34,28.18,0
726,32,13,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,1,1,1,24.58,30.39,34.34,28.18,0
727,32,14,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,13,13,13,24.58,30.39,34.34,28.18,0
728,32,15,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,1,1,1,24.58,30.39,34.34,28.18,0
729,32,16,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,14,14,14,24.58,30.39,34.34,28.18,0
730,32,17,10,1,18980,486,17.5,2140,60,0.8,0, ,19,10,0.595238095,C,62.06,0,19,850,1,0.003873598,0,3,3,3,24.58,30.39,34.34,28.18,0
731,32,18,8,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,16,1250,0,0,0,7,7,7,24.58,30.39,34.34,28.18,0
732,32,19,10,1,18980,486,17.5,2400,50,0.8,0, ,16,50,0.595238095,T,69.6,0,16,1750,1,0.003261978,0,3,3,3,24.58,30.39,34.34,28.18,0
733,32,20,10,1,18980,486,17.5,2210,30,2.2,0, ,21,50,1.636904762,M,64.09,0,21,2750,3,0.004281346,0,2,2,2,24.58,30.39,34.34,28.18,0
734,32,21,10,1,18980,486,17.5,2210,30,2.2,0, ,21,50,1.636904762,M,64.09,0,21,2750,3,0.004281346,0,10,10,10,24.58,30.39,34.34,28.18,0
735,32,22,10,1,18980,486,17.5,2000,60,1.5,0, ,21,50,1.116071429,K,58,0,21,1300,2,0.004281346,0,4,4,4,24.58,30.39,34.34,28.18,0
736,32,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
737,33,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
738,33,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
739,33,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
740,33,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
741,33,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
742,33,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
743,33,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
744,33,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
745,33,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
746,33,10,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,1,1,1,24.58,30.39,34.34,28.18,0
747,33,11,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,15,15,15,24.58,30.39,34.34,28.18,0
748,33,12,10,1,18980,486,17.5,2280,50,0.8,0, ,18,10,0.595238095,N,66.12,0,18,1750,1,0.003669725,0,10,10,10,24.58,30.39,34.34,28.18,0
749,33,13,10,1,18980,486,17.5,2280,50,1.5,0, ,18,10,1.116071429,N,66.12,0,18,1750,2,0.003669725,0,3,3,3,24.58,30.39,34.34,28.18,0
750,33,14,10,1,18980,486,17.5,2280,50,1.5,0, ,18,10,1.116071429,N,66.12,0,18,1750,2,0.003669725,0,6,6,6,24.58,30.39,34.34,28.18,0
751,33,15,10,1,18980,486,17.5,2140,60,0.8,0, ,18,10,0.595238095,C,62.06,0,18,850,1,0.003669725,0,1,1,1,24.58,30.39,34.34,28.18,0
752,33,16,10,1,18980,486,17.5,2140,60,0.8,0, ,19,10,0.595238095,C,62.06,0,19,850,1,0.003873598,0,4,4,4,24.58,30.39,34.34,28.18,0
753,33,17,10,1,18980,486,17.5,2140,60,0.8,0, ,19,10,0.595238095,C,62.06,0,19,850,1,0.003873598,0,5,5,5,24.58,30.39,34.34,28.18,0
754,33,18,7.75,1,18980,486,17.5,1470,10,0.1,40, ,0,10,0.074404762,B,42.63,1,19,1250,0,0,0,11,11,11,24.58,30.39,34.34,28.18,0
755,33,19,10,1,18980,486,17.5,2210,30,2.2,0, ,21,50,1.636904762,M,64.09,0,21,2750,3,0.004281346,0,2,2,2,24.58,30.39,34.34,28.18,0
756,33,20,10,1,18980,486,17.5,2000,60,1.5,0, ,21,50,1.116071429,K,58,0,21,1300,2,0.004281346,0,7,7,7,24.58,30.39,34.34,28.18,0
757,33,21,10,1,18980,486,17.5,2000,60,1.5,0, ,21,50,1.116071429,K,58,0,21,1300,2,0.004281346,0,11,11,11,24.58,30.39,34.34,28.18,0
758,33,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
759,33,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
760,34,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
761,34,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
762,34,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
763,34,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
764,34,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
765,34,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
766,34,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
767,34,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
768,34,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,0,0,24.58,30.39,34.34,28.18,0
