LU_ID,Land-Use,Sub Crop,PerAcreORPerCell,TopographySlopes,StreamBorder,Year,Time of Year,Frequency,Time - Cost Type,Action - Cost Type,Fixed/Variable,Cost Name,# Labor Hours,Value,Context and/ or Calculations ,Description,Citation,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Equipment,Variable,Herbicide application - Equipment Cost,,10.5,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Input,Variable,Herbicide application - Material Cost,,30.24,, late april (northern Iowa),http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Labor,Variable,Stone removal & land maintenance - Unskilled Labor Costs,10,135,$13.50/hr * 10.00hr,plant late march (southern iowa) late april (northern iowa),http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Labor,Variable,Stone removal & land maintenance - Equipment Costs,,165.87,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Labor,Variable,Soil Sampling - Skilled Labor Costs,0.2,4,$20.00/hr * 0.20hr,spring or autumn. Preferred post harvest in autmn. Can be taken year round,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Input,Variable,Soil Sampling - Material Costs,,4,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Labor,Variable,Fall fertilization - Skilled Labor Costs,0.6,12,$20.00/hr * 0.60hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Equipment,Variable,Fall fertilization - Equipment Costs,,8.56,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Input,Variable,Fall fertilization - Material Costs,,75,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Custom,Variable,Plowing - Custom,,50,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Custom,Variable,Discing (x2) - Custom,,46,,Site Prep,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Establishment,Equipment,Variable,"Pickup truck (10,000 miles for 50 acre/year) - Equipment Costs",,75.03,,"$5,076.20 ",http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Floating/dragging - Skilled Labor Costs,1,20,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Floating/dragging - Equipment Costs,,15.79,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Custom,Variable,Laser Planting ($3.50/vine) - Custom,custom,1250,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Laser Planting ($3.50/vine) - Material Costs,,2823.33,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Fertilization (banded) - Skilled Labor Costs,0.6,12,$20.00/hr * 0.60hr,early spring,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Fertilization (banded) - Equipment Costs,,8.56,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Fertilization (banded) - Material Costs,,7.5,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Hilling up - Skilled Labor Costs,1.5,30,$20.00/hr * 1.50hr,hill late fall,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Hilling up - Equipment Costs,,21.64,,aug-mid october harvest season,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Hilling up - Unskilled Labor Costs,1.5,20.25,$13.50/hr * 1.50hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Chem. Weed control - trellis - Skilled Labor Costs,1.25,25,$20.00/hr * 1.25hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis - Equipment Costs,,20.56,,https://ag.umass.edu/sites/ag.umass.edu/files/fact-sheets/pdf/trellis_construction_to_grow_fruit.pdf,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Chem. Weed control - trellis - Material Costs,,14.34,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,5,,Preharvest,Labor,Variable,Trellis construction - Skilled Labor Costs,60,1200,$20.00/hr * 60.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Trellis construction - Equipment Costs,,317.5,, late april (northern Iowa),http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Trellis construction - Material Costs,,3470,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Spot herbicide - hand application - Skilled Labor Costs,1,20,$20.00/hr * 1 application,late sept early nov,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Spot herbicide - hand application - Material Costs,,15.24,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Cultivation - Skilled Labor Costs,1.2,24,$20.00/hr * 0.60hr * 2 Passes,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Cultivation - Equipment Costs,,21.64,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Sprays 1-3 (all year 1 sprays) - Mancozeb 75DF,,36.45,Mancozeb 75DF 3lbs/acre * $4.05/lb * 3 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Sprays 1-3 (all year 1 sprays) - Sulfur,,6,Sulfur 4 lbs/acre * $0.50/lb * 3 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Sprays 1-3 (all year 1 sprays) - Spreader,,1.88,Spreader 4 oz./acre * $20/gal * 3 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Sprays 1-3 (all year 1 sprays) - Equipment Costs,,25.14,8.38 * 3 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Sprays 1-3 (all year 1 sprays) - Skilled Labor Costs,1.2,24,0.4 hours * $20/hour * 3 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Labor,Variable,Seed cover crop - Skilled Labor Costs,0.6,12,$20.00/hr * 0.60hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,Seed cover crop - Equipment Costs,,8.56,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Input,Variable,Seed cover crop - Material Costs,,11.25,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,1,,,Preharvest,Equipment,Variable,"Pickup truck (10,000 miles for 50 acre/year) - Equipment Costs",,75.03,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,https://hortnews.extension.iastate.edu/faq/when-best-time-prune-grapevines,,2,,,Preharvest,Labor,Variable,Pruning & brush removal - Skilled Labor Costs,3,60,$20.00/hr * 3.00hr,feb/march to early april,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Tying & renewal - Unskilled Labor Costs,2,27,$13.50/hr * 2.00hr,https://s3.wp.wsu.edu/uploads/sites/2109/2014/11/GrapePruningBasics1.pdf,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Tying & renewal - Material Costs,,4.5,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Vine Replacement - Skilled Labor Costs,2,40,$20.00/hr * 2.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Vine Replacement - Equipment Costs,,37.97,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Vine Replacement - Material Costs,,56.47,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Spring Replacement - Skilled Labor Costs,0.6,12,$20.00/hr * 0.60hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Spring Replacement - Equipment Costs,,8.56,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Spring Replacement - Material Costs,,7.5,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Chem. Weed control-trellis - Skilled Labor Costs,1.25,25,$20.00/hr * 1.25hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Chem. Weed control-trellis - Equipment Costs,,22.25,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Chem. Weed control-trellis - Material Costs,,66,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Suckering - Unskilled Labor Costs,2.5,33.75,$13.50/hr * 2.50hr,april and may,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Cluster removal - Unskilled Labor Costs,2.5,33.75,$13.50/hr * 2.50hr,harvest early aug - mid october,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,5,,Preharvest,Labor,Variable,Take away (de-hilling) - Skilled Labor Costs,3,60,$20.00/hr * 3.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Take away (de-hilling) - Equipment Costs,,45.09,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Hand Hoe - Unskilled Labor Costs,4,54,$13.50/hr * 4.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Spot herbicide - hand application - Skilled Labor Costs,0.8,16,$20.00/hr * 0.40hr * 2 applications,fall,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Spot herbicide - hand application - Equipment Costs,,9.86,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Spot herbicide - hand application - Material Costs,,42.76,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Hilling up - Skilled Labor Costs,3,60,$20.00/hr * 3.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Hilling up - Equipment Costs,,27.05,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Sprays 1-4 (all year 2 sprays) - Mancozeb 75DF,,48.6,Mancozeb 75DF 3lbs/acre * $4.05/lb * 4 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Sprays 1-4 (all year 2 sprays) - Sulfur,,8,Sulfur 4 lbs/acre * $0.50/lb * 4 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Input,Variable,Sprays 1-4 (all year 2 sprays) - Spreader,,2.5,Spreader 4 oz./acre * $20/gal * 4 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Sprays 1-4 (all year 2 sprays) - Skilled Labor Costs,1.6,32,0.4 hours * $20/hour * 4 sprays,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Sprays 1-4 (all year 2 sprays) - Equipment Costs,,33.52,$8.38 * 4 sprays ,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Labor,Variable,Mowing - Skilled Labor Costs,2.6,52,$20.00/hr * 0.65hr *4 Mowings,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Equipment,Variable,Mowing - Equipment Costs,,42.28,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Other,Variable,Rogueing,1,13.5,$13.50/hr * 1.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,2,,,Preharvest,Other,Variable,"Pickup truck (10,000 miles for 50 acre/year)",,75.03,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Custom,Variable,Pruning and brush pulling ($0.45/vine) - Custom,custom (piece rate),363,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Custom,Variable,Tying & renewal ($0.23/vine) - Custom,custom (piece rate),185.53,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Input,Variable,Tying & renewal ($0.23/vine) - Material Costs,,4.5,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Labor,Variable,Brush chopping (x1) - Skilled Labor Costs,1.2,24,$20.00/hr * 1.20hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Equipment,Variable,Brush chopping (x1) - Equipment Costs,,21.36,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Labor,Variable,Vine Replacement - Skilled Labor Costs,2,40,$20.00/hr * 2.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Equipment,Variable,Vine Replacement - Equipment Costs,,37.97,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Input,Variable,Vine Replacement - Material Costs,,56.47,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Labor,Variable,Chem. Weed control - trellis - Skilled Labor Costs,2.6,52,$20.00/hr * 2.60hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Equipment,Variable,Chem. Weed control - trellis - Equipment Costs,,32.89,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Input,Variable,Chem. Weed control - trellis - Material Costs,,66,,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
15,Mixed Fruits & Vegetables,Grapes (Conventional),,,,3,,,Preharvest,Labor,Variable,Suckering - Unskilled Labor Costs,4,54,$13.50/hr * 4.00hr,,http://publications.dyson.cornell.edu/outreach/extensionpdf/2014/Cornell-Dyson-eb1401.pdf,,,,,,,
